last,parent,child,childOfficial,protect,title,nickname,parentInfo,out,special,protectLevel,characteristic,living,hab,hab2,low,high,陽明山國家公園,太魯閣國家公園,玉山國家公園,雪霸國家公園,墾丁國家公園,金門國家公園,東沙國家公園,台江國家公園,壽山國家自然公園,location,data
1,莧科,蓮子草,Achyranthes bidentata Bl.,0,"蓮子草(Achyranthes bidentata Bl.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：直立草本。密或疏被毛，莖近方形。葉對生，長橢圓形，兩端漸尖，密或疏被毛。花序著生在枝條末稍。

",生態習性：分布於台灣低海拔之森林內。,,,,,1,1,1,1,1,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、雪霸國家公園、墾丁國家公園
",
1,莧科,凹葉野莧菜,Achyranthes longifolia (Makino) Makino,0,"凹葉野莧菜(Achyranthes longifolia (Makino) Makino)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本，葉線形披針或披針形，10-20公分長，1-3公分寬，膜質，有毛，兩端漸尖。頂生或腋生延長穗狀花序，梗向下彎曲於果，花序5-15公分長；苞帶小齒；小苞片5，線形披針形，漸尖；雄蕊5，比花被短，合生於基部，退化雄蕊方形。胞果橢圓，約2.5公厘長。

",生態習性：分布於中國日本東南亞溫帶和亞熱帶。在台灣分布於全島。,,,,,1,0,0,0,0,0,0,0,0,"分布區域：陽明山國家公園
",
1,莧科,青莧,Alternanthera bettzickiana (Regel) Nicholson,0,"青莧(Alternanthera bettzickiana (Regel) Nicholson)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本，葉綠紙質，卵形、橢圖、狹橢圓或倒披針形，4-8公分長，2-2.5公分寬，雙面被啞鈴狀毛，頂端銳尖，全緣，側脈5-7對，基部啞鈴狀毛密集。花白色；苞線行至披針形，頂端有明顯的突出，外方被啞鈴狀毛，花被裂片披針形，寬披針-或卵披針，頂端銳尖短脊，外方3節，3脈，厚，下方啞鈴狀毛於脈外方，內2兩側扁平，1-2脈，透明無色；雄蕊4，花藥線形橢圓，亞雄蕊長度和雄蕊相同；雌蕊1，柱頭頭狀。胞果橢圓。

",生態習性：分布於巴西。在台灣分布於路邊及荒地。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莧科,刺莧,Alternanthera philoxeroides (Mart) Griseb.,0,"刺莧(Alternanthera philoxeroides (Mart) Griseb.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。莖匍匐，葉對生，葉呈倒披針形或長橢圓形，長約2-5公分，寬約0.5-1公分，平滑無毛。花序球狀，具2-4公分長梗，花梗腋生；花白灰色，花被無毛，長橢圓形，長5公釐；花被基部有苞片，苞片卵形且小於花被的一半；小蕊5枚，假小蕊線形，頂端絲裂，略比小蕊短；柱頭單一，長約1.3公釐。囊裹。

",生態習性：不普遍存在。生育環境為田邊或市區溝渠旁，低窪水邊成群繁茂。另分布於原生於中美洲，戰後於本島歸化。,,,,,1,0,0,1,0,0,0,0,0,"分布區域：陽明山國家公園、雪霸國家公園
",
1,莧科,野莧菜,Alternanthera sessilis (L.) R. Brown,0,"野莧菜(Alternanthera sessilis (L.) R. Brown)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生。莖多分枝，匍匐地上，約20-40公分長，常有不定根落地；葉對生，線狀長橢圓形至狹倒披針形或卵狀菱形，葉尖鈍形，長2-6公分，寬6-20公釐，全緣或具鋸齒狀。花序球狀密集葉腋，有微小之苞片包圍花被。花密生葉腋，白色；花被5，膜狀，具粗大之中肋，無毛，長2-2.5公釐，狹卵形，銳頭；小蕊3，小蕊間有膜質之假小蕊。囊果包覆於宿存之花被，寬倒心形，寬2.5公釐；種子扁圓形，徑約1公釐。

",生態習性：生長在空曠地、耕地附近。另分布於熱帶。,,,,,1,1,0,0,1,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、墾丁國家公園
",
1,莧科,青葙,Amaranthus lividus L.,0,"青葙(Amaranthus lividus L.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本，葉橢圓至菱形-卵形，2-7公分長，1.5-4公分寬，基部寬楔形，頂端深凸，雙面無毛；柄長至4公分。花序頂生，上腋生，延長至7公分長，下方花序較短，亞無毛；花有不明顯的苞，比花被短，狹卵形，微芒狀。胞果非裂開性，卵形，下方微皺，上方收縮，滑；仔圓，黑，有光澤，網狀。

",生態習性：分布於溫帶，熱帶。在台灣分布於荒地，路邊。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莧科,雞冠花,Amaranthus patulus Bertoloni,0,"雞冠花(Amaranthus patulus Bertoloni)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。莖直立，無毛，高可達150公分；葉互生，披針形，基部尖銳纖細，幾乎無柄，葉長5-15公分，寬1-3公分。花序披針形筒狀，長約5-8公分，寬約1-2.5公分，密生多花，花白色或稍帶粉紅色；萼片5枚，長橢圓形，銳頭，有光澤，苞片較花萼短；小蕊5枚，花絲基部癒合呈杯狀；柱頭3公釐。囊果，球狀，成熟則橫裂，蓋子掉落，內有數個種子；種子黑色有光澤，徑約1.5公釐，扁圓形。

",生態習性：分布於台灣平地。生育環境為荒地、耕地或河床地等。原產於熱帶美洲，現在廣泛歸化於全世界溫暖地區。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莧科,漿果莧,Amaranthus spinosus L.,0,"漿果莧(Amaranthus spinosus L.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。莖有稜，直立40-80公分高，常帶紫紅色且有光澤；葉卵型或披針形，葉基延伸入葉柄，長3-8公分，寬1-4公分，葉柄基部有2刺針。穗狀花序，下方成團，上方長成穗狀，花綠白色或綠黃色，花被5，狹長橢圓形或披針形，長1-1.5公釐，膜質；小蕊6，柱頭面平坦。花下有卵狀針尾之小苞片，小被片小於苞片長。囊果，扁球形，長約3公釐；種子平滑有光澤，黑色，徑約0.8公釐。

",生態習性：分布於台灣平地。生育環境為荒地。原產於熱帶美洲，現在廣泛歸化於全世界溫暖地區。,,,,,1,1,1,0,0,0,0,1,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、台江國家公園
",
1,莧科,多子漿果莧,Amaranthus viridis L.,0,"多子漿果莧(Amaranthus viridis L.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本，葉互生，寬三角卵形，4-8公分長，2.5-6公分寬，頂端鈍，基部楔形至亞截形。花腋生或頂生延長穗狀；苞卵形，膜質，小0.8公厘長，頂端小芒狀；花被斷片3，寬倒披針形，1-1.2公厘長，銳尖；雄蕊2或3。胞果球狀，比花被長，明顯的皺紋，非裂開性。

",生態習性：分布於全球溫帶，原產於美洲熱帶。在台灣分布於荒地。,,,,,1,1,1,1,1,0,0,1,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、雪霸國家公園、墾丁國家公園、台江國家公園
",
1,莧科,假千日紅,Celosia argentea L.,0,"假千日紅(Celosia argentea L.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本，葉互生，披針形，卵形，有柄或無柄，5-8公分長，1-3公分寬，葉端銳尖或漸尖，基部漸尖，無毛。頂生穗狀花序，披針形或圓柱形，5-8公分長，1-2.5公分寬，花密集；苞和小苞片寬披針形，4公厘長，白，乾膜質，漸尖；花被斷片5，披針形8-10公厘長，2公厘寬，1脈；雄蕊5，花絲合生於基部，杯狀。胞果球狀，花被的一半長，周裂；仔小，多，黑色。

",生態習性：分布於非洲，亞洲亞熱帶。在台灣分布於全島荒地，草地。,,,,,1,0,1,1,1,0,0,1,0,"分布區域：陽明山國家公園、玉山國家公園、雪霸國家公園、墾丁國家公園、台江國家公園
",
1,莧科,洋落葵,Celosia cristata L.,0,"洋落葵(Celosia cristata L.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生，葉帶柄，卵形或橢圓，頂端銳尖，漸尖於基部，大，通常帶紅色斑點。花序主軸雞冠狀帶裂片，花小，多，大多於中部以下；紅色，紅紫，橘色或黃色4公厘長；萼5；雄蕊5。

",生態習性：分布於泛熱帶。在台灣為植栽種。,,,,,1,0,0,0,0,0,0,0,0,"分布區域：陽明山國家公園
",
1,莧科,落葵,Deeringia amaranthoides (Lam.) Merr.,0,"落葵(Deeringia amaranthoides (Lam.) Merr.)
","俗名：紐藤
","科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：近匍匐性草本，葉帶柄，互生，膜質，卵形或卵披針形，3.5-7公分長，1.5-3公分寬，葉頂漸尖，基部緣或鈍，心形罕見。穗狀花序5-7公分長，1.5-3公分寬；花白綠色，短梗。漿果球狀，至6公厘寬。

",生態習性：分布於印度，菲律賓，太平洋島嶼。在台灣分布於南部森林。,,,,,0,0,0,0,1,0,0,0,0,"分布區域：墾丁國家公園
",
1,莧科,無心菜,Deeringia polysperma (Roxb.) Miq.,0,"無心菜(Deeringia polysperma (Roxb.) Miq.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：蔓性灌木。老莖略呈角狀，全株平滑。葉為披針形，先端銳尖，基部亦為銳形，全緣，長6～10公分，寬2.5～3.5公分，側脈7～8對；葉柄長1～1.6公分。穗狀花序粗肥，腋出，疏生毛茸：苞為三角狀卵形，長僅及花被片之半；花被5片，橢圓形，先端銳；雄蕊5枚，花絲下部廣闊；子房1室，柱頭3裂。漿果近於球形，徑約5公釐，紅色。

",生態習性：分布於中南部山麓及海岸之叢林內。另分布於馬來半島、菲律賓而致麻六甲群島。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莧科,亞毛無心菜,Gomphrena celosioides Mart.,0,"亞毛無心菜(Gomphrena celosioides Mart.)
",,"科：莧科 (Amaranthaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本，葉對生，無柄，橢圓，1-4.5公分長，0.5-1.5公分寬，頂端鈍或微突，基部狹窄，表面無毛，反面帶毛。花序無梗，頭狀花序或延長至穗狀花序，長至4公分；花白色；小苞片狹，不明顯；花被斷片5，卵形，透明無色，5-6公厘長，基部外圍被白色毛；雄蕊5，花絲線形，下方團結成長管。胞果扁平，非裂開性。

",生態習性：分布於巴西，熱帶國家。在台灣分布於南部，草生地。,,,,,0,0,1,0,1,0,0,1,0,"分布區域：玉山國家公園、墾丁國家公園、台江國家公園
",
1,落葵科,卷耳,Anredera cordifolia (Tenore) van Steenis,0,"卷耳(Anredera cordifolia (Tenore) van Steenis)
",,"科：落葵科 (Basellaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生藤本，葉橢圓或有時披針形，1-10公分長，0.8-8公分寬，漸尖於頂端，基部心形；柄0.5-2.5公分長。總狀花序，單一或2-4枝，6-30公分長；梗1-2公厘長；外花被綠白色，橢圓至圓，1-2公厘長；內花被白，卵橢圓，1-3公厘長。

",生態習性：分布於美洲熱帶。在台灣為植栽種及歸化種。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,落葵科,小瓣卷耳,Basella alba L.,0,"小瓣卷耳(Basella alba L.)
",,"科：落葵科 (Basellaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生。葉卵形，先端漸尖、銳尖至鈍，基部截平至心形。穗狀花序長3-25 公分。

",,,,,,1,0,0,0,1,0,0,1,0,"分布區域：陽明山國家公園、墾丁國家公園、台江國家公園
",
1,石竹科,玉山卷耳,Arenaria serpyllifolia L.,0,"玉山卷耳(Arenaria serpyllifolia L.)
","俗名：鵝不食草
","科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生或二年生草本，葉無柄，基葉通常抹刀狀，開花前謝，莖生葉圓或寬橢圓，3-7公厘長；1-5公厘寬，銳尖，微突形葉端，基部圓，3-5脈。花單生，腋生，通常形成頂生聚繖花序；苞葉狀；梗苗條，5-15公厘長，攀；萼片卵披針形至寬披針，3-4公厘長，1-1.5公厘寬，頂端銳尖，3脈，5脈少見；花瓣卵形至倒卵形，2-3公厘長；1-1.5公厘寬，頂端圓，基部漸尖，3脈；完整雄蕊5，花藥黃色，小，花絲細，1.5-2公厘長；心皮3。蒴果亞圓形，頂端漸尖(長頸瓶狀)長度少於兩倍寬，果皮硬，脆弱；子腎形，0.5-0.7公厘長，0.5-0.65公厘寬，深褐色，有乳頭狀小塊莖。

",生態習性：分布於歐亞大陸溫帶，北西非洲埃塞俄比亞。在台灣分布於中部沿海至中海拔。,,,,,1,0,1,0,0,0,0,0,0,"分布區域：陽明山國家公園、玉山國家公園
",
1,石竹科,狗筋蔓,Arenaria subpilosa (Hayata) Ohwi,0,"狗筋蔓(Arenaria subpilosa (Hayata) Ohwi)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：多年生草本，葉無柄，對生，線形至倒披針形，3.5-4公分長，3-4公分寬，頂端銳尖，基部漸尖，芒狀柔毛，背面無毛，葉緣被纖毛，表面有光澤，綠色；背面淡綠，中脈有縱溝，側脈不顯眼。花多，小，白色，頂生鬆聚繖花序；梗苗條，1-2公分長，粘柔毛；萼5，卵橢圓，頂端鈍，全緣，邊緣被纖毛；花瓣5，線形-抹刀狀，3.5公厘長，0.5-0.6公厘寬，頂端圓，基部漸尖；雄蕊5，花絲自由，細，3-4公厘長，無毛；子房卵形，1.5-2公厘長，無毛，心皮4-5，頂端多毛。蒴果圓柱-球狀3.5-4公厘長，2-2.5公厘寬，頂端截形，基部鈍，8-10齒，齒牙鈍，直立；仔橢圓-球狀，1公厘長。

",生態習性：台灣特有種，分布於全島高海拔岩石區。,,,,,0,0,0,1,0,0,0,0,0,"分布區域：雪霸國家公園
",
1,石竹科,玉山石竹,Cerastium holosteoides Fr. var. hallaisanense (Nakai) Mizushima,0,"玉山石竹(Cerastium holosteoides Fr. var. hallaisanense (Nakai) Mizushima)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生或二年生草本，葉對生，橢圓或卵橢圓，1.5-3.5公分長，1-1.5公分寬，頂端鈍，基部圓或鈍，紙質，葉還被纖毛，全緣，中脈上有痕，下方突出，側脈不明顯，葉柄短。頂生聚繖花序，白，梗5-14公厘長，細；萼5，橢圓，4-5公厘長，1-1.5公厘寬，頂端銳尖，腺性毛長於雙面；花瓣5，橢圓，4.5公厘長，1.2-1.8公厘寬，頂端雙歧；雄蕊10，花絲細，自由，無毛；心皮5，短毛。蒴果球狀6-9公厘長，突出，萼開口於頂生齒，8-10齒，三角形，0.2-0.3公厘長，直立；多仔，褐色，卵形-扁圓形，0.6公厘長，乳頭狀。

",生態習性：分布於北半球溫帶。在台灣分布於全島中海拔路邊，草地。,,,,,1,0,1,1,0,0,0,0,0,"分布區域：陽明山國家公園、玉山國家公園、雪霸國家公園
",
1,石竹科,長萼瞿麥,Cerastium parvipetalum Hosok.,0,"長萼瞿麥(Cerastium parvipetalum Hosok.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：一年生或二年生草本，葉對生，卵形或橢圓，2.5-3公分長，1-1.2公分寬，葉端漸尖或銳尖，葉基鈍或漸尖，全緣，葉緣被纖毛，雙面被毛，中脈雙面有痕，短柄；柄2-4公厘長，多毛。花多，頂生疏鬆聚繖花序，白色；梗細，直立或攀，7-9公厘長，粘毛；萼片5，卵披針形，3-3.5公厘長，1-1.2公厘寬，頂端漸尖，表面被腺毛，內面無毛；花瓣5，卵形，比萼片短，2-2.5公厘長1-1.5公厘寬，短雙歧於頂端，基部有鉤爪；雄蕊3，2-2.5公厘長。蒴果圓柱-球狀，2-2.5公厘長，8-10齒於頂端。

",生態習性：台灣特有種，分布於南部海拔1000-1500公尺。,,,,,0,1,0,0,0,0,0,0,0,"分布區域：太魯閣國家公園
",
1,石竹科,荷蓮豆草,Cerastium trigynum Vill. var. morrisonense (Hayata) Hayata,0,"荷蓮豆草(Cerastium trigynum Vill. var. morrisonense (Hayata) Hayata)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：二年生或多年生草本，葉對生，線行至線形披針，0.5-1公分長，1-2公厘寬，頂端銳尖，基部漸尖，紙質，葉面中脈有痕，葉背則中脈突出，無柄或近無柄。花獨生或成3朵頂生聚繖花序，白色，7-9公厘直徑；花苞鱗狀，小；梗1-1.5公分長，細，多毛；萼片5，披針形或卵披針形，6-7公厘長，頂端銳尖，基部外部多毛，內部無毛；花瓣5，卵披針形或寬倒披針，10-15公厘長，2-5公厘寬，深雙歧於頂端，基部微楔形；雄蕊10，花絲細，無毛，比雌蕊長，基部有腺；花藥卵形，2-2.5公厘長，1細胞；心皮5，細，上方多毛。蒴果圓柱形，7-9公厘長，1-2公厘寬，直立，頂端10齒；種子腎形-圓形，1-1.5公厘長，扁平，有皺，乳頭狀。

",生態習性：台灣特有種，分布於全島海拔2500-3900公尺森林，坡地和岩石上。,,,,,0,1,1,1,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園、雪霸國家公園
",
1,石竹科,瓜槌草,Cucubalus baccifer L.,0,"瓜槌草(Cucubalus baccifer L.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生蔓生植物，葉狹卵至卵形，2-5公分長，7-20公厘寬，葉端銳尖或漸尖；基部漸尖或楔形，紙質，近無毛，反面脈上多毛，邊緣被纖毛，短柄；柄2-4公厘長，多毛，縱溝。花獨生或少-鬆-二枝集散花序，白，1-1.2公分直徑，萼綠色，寬鐘形，11-12公厘長，5裂，裂片橢圓，長度和萼管相通，鈍，表面多毛，邊緣被纖毛；花瓣5，寬披針形，14-18公厘長，4-6公厘寬，頂端深雙歧，基部楔形，長鉤，基部內面有一對麟狀花冠，鉤細，6-8公厘長；雄蕊10；子房有獨特的果柄。漿果球狀，5-7公厘寬，開花後繼續生長的萼。

",生態習性：分布於歐洲，東亞，非洲北部，西部。在台灣分布於全島海拔1000-3000公尺，路邊，草地。,,,,,0,1,1,1,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園、雪霸國家公園
",
1,石竹科,蠅子草,Dianthus pygmaeus Hayata,0,"蠅子草(Dianthus pygmaeus Hayata)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：花白色

",生態習性：台灣特有種，分布於全島海拔1500-3990公尺，裸露岩石，路邊。,,,,,0,1,1,1,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園、雪霸國家公園
",
1,石竹科,南湖大山蠅子草,Dianthus superbus L. var. longicalycinus (Maxim.) Will.,0,"南湖大山蠅子草(Dianthus superbus L. var. longicalycinus (Maxim.) Will.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本，葉對生，線形披針或披針形，5-7公分長，8-12公厘寬，葉端漸尖，基部緊握，紙質，3-5脈，葉緣細鋸齒狀，莖生葉較短，漸細。花華麗，直徑3-4公分，白或粉紅，香，二分；梗細，1-2公分長；苞3-4對，上方的較大，短針鋒形；萼管狀，3-4公分長，多脈，裂片無毛三角形，3-5公厘長，銳尖；花瓣寬倒卵形，3-3.5公分長，2.5-3公分寬。蒴果圓柱形，3-4公分長，裂果5裂於頂端花瓣。

",生態習性：分布於日本，琉球，中國東北。在台灣分布於全島海拔1000-2100公尺裸岩，河床。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,石竹科,玉山蠅子草,Drymaria diandra Bl.,0,"玉山蠅子草(Drymaria diandra Bl.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生。莖多分枝，散開性；葉對生，具短柄，腎圓形，微凸頭，3-5主脈，長5-20公釐，寬5-25公釐，托葉膜質，絲裂狀，早落性。花腋生或頂生，排成集繖花序，小花梗細長，密佈粉狀毛。花白綠色，徑4-8公釐；花下有苞片襯托，苞片長橢圓形，長1-2公釐，邊緣膜質；萼片5片，長橢圓形，3主脈，長約3公釐，草質；花瓣5片，深2裂，裂口達1/2以下，裂片狹長，短於萼片；小蕊3-5枚；花柱短小，3裂。蒴果卵圓形或三角形，具梗，深裂至基部；種子1-數個，扁平圓形，有乳狀突起。

",生態習性：分布於全台灣平地及低海拔山區群生在蔭濕或樹林下等地方。另分布於熱帶亞洲、非洲及澳洲。,,,,,1,1,1,1,1,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、雪霸國家公園、墾丁國家公園
",
1,石竹科,天篷草,Sagina japonica (Sw. ex Steud) Ohwi,0,"天篷草(Sagina japonica (Sw. ex Steud) Ohwi)
","俗名：漆姑草
","科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。全株矮小，高2~20公分；莖分枝斜上；葉披針形，略扁平，長7~18公釐，寬0.8~1.5公釐，全緣，銳頭，尖端為微針。花腋生，單一，往往在枝端形成具有葉片之集繖花序。花白色；花萼花瓣具細軟線毛；萼片5個，橢圓形，圓頭，長約2公釐；花瓣狹卵形，長度略與萼片相同或稍短，全緣，圓頭；小蕊5~10枚；子房1室，花柱與萼片同數且與之互生。蒴果卵球形，較萼片稍長，5深裂，裂片與萼片對生；種子微小，寬卵形，長約0.3公釐，深褐色，具小疣狀突起。

",生態習性：分布於台灣平地及低中海拔地區生長在庭園，耕地，牆角等地。另分布於印度、中國及日本。,,,,,0,1,1,0,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園
",
1,石竹科,鵝兒腸,Silene fortunei Vis.,0,"鵝兒腸(Silene fortunei Vis.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本，葉線形披針或披針形，2-4公分長，3-9公厘寬，葉端銳尖，基部漸尖，合生，紙質，上方多毛，下方無毛，葉面中脈有痕，葉背則中脈突出。花多，大，粉紅於頂生聚繖花序；苞對生，線形6-9公厘長，1公厘寬；梗2-3公分長，被腺狀粘毛；萼延長，圓柱，2.5-3公分長，2-4公厘寬，無毛，9-10脈，裂片卵三角形，1-1.5公厘長，鈍，邊緣被纖毛；花瓣橢圓，1.5-2.5公分長，8-12公厘寬，頂端雙歧，裂片線形或披針形，7-8公厘長，劃破；鉤延長，1.5-2公分長，無毛；花冠麟2，長方形，4-5公厘長，1.5-2公厘寬，頂端有延長的尾；雄蕊10；心皮3，細，基部多毛。蒴果橢圓，1-1.5公分長，3-9公厘寬，破裂於頂生齒；仔小，多，腎形，乳頭狀。

",生態習性：分布於中國。在台灣分布於全島海拔200-1300公尺草地，路邊。,,,,,0,1,0,0,0,1,0,0,0,"分布區域：太魯閣國家公園、金門國家公園
",
1,石竹科,阿里山繁縷,Silene glabella (Ohwi) Ying,0,"阿里山繁縷(Silene glabella (Ohwi) Ying)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：多年生草本，葉聚集於基部，線形，3-4公分長，2-3公厘，葉端銳尖，合生於基部，無毛，全緣，表面綠色有光澤，反面微粉白；莖生葉較小。花獨生，1-1.5公分長，球狀，10脈，5齒於頂端，齒牙小，三角形，1-2公厘長，頂端銳尖；花瓣白，頂端輕染粉紅，裂片三角形，2-2.5公厘長，銳尖或鈍；雄蕊10。蒴果橢圓，脹大，1.5-2公分長，開於頂生齒；種子多，小。

",生態習性：台灣特有種，分布於南湖大山，中央尖山海拔3100-3400公尺，裸岩上。,,,,,0,1,0,0,0,0,0,0,0,"分布區域：太魯閣國家公園
",
1,石竹科,繁縷,Silene morrison-montana (Hayata) Ohwi & Ohashi,0,"繁縷(Silene morrison-montana (Hayata) Ohwi & Ohashi)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：多年生草本，葉線形，2.5-5公分長，2.5公厘寬，頂端銳尖，基部亞抱莖，紙質，全緣，細鋸齒狀，雙面被小塊莖，中脈有痕，不明顯，側脈和細脈不明顯。花獨生，白，1-1.5公分直徑，下垂，頂生；梗6-12公厘長，毛密集；苞2，披針形，1-1.5公分長，2.5-3公厘寬，頂端漸尖，雙面腺形點狀；萼腫，短圓柱鐘形，1.5-2公分長，1.2-1.5公分寬，脈上被微細剛毛，5脈，裂片三角形，4公厘長，4公厘寬，邊緣有纖毛；花瓣被長鉤，4公厘長，2.5公厘寬，鈍；花冠麟2，橢圓-四方形，2-2.5公厘長，1公厘寬，鈍；鉤1-1.5公分長，線形或楔形-線形；雄蕊10，長度和花瓣相同；子房橢圓3.5-4公厘長，2公厘寬；心皮3。果鐘形，2.5-3公分長，1.5-2公分寬，裂開於頂生8-10齒。

",生態習性：台灣特有種，分布於海拔3000-3900公尺，中部，南部，岩石和碎石上。,,,,,0,1,0,1,0,0,0,0,0,"分布區域：太魯閣國家公園、雪霸國家公園
",
1,石竹科,網脈繁縷,Stellaria alsine Grimm. var. undulata (Thunb.) Ohwi,0,"網脈繁縷(Stellaria alsine Grimm. var. undulata (Thunb.) Ohwi)
","俗名：雀舌草
","科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。除葉基部多少有毛外全株無毛，莖細長，呈方形；葉無柄，卵形至長橢圓形或披針形，長8~13公釐，微凸頭，具1脈，波狀緣。花序為腋生或頂生之集繖花序。花白色，徑約7公釐；花萼5片，寬披針形，無毛，長3~4公釐；花瓣5片，小型或缺如，先端通常深2裂，外表上似有10瓣；小蕊10枚；花柱3歧。蒴果卵圓形，與萼片同長或略長，6裂；種子小型，扁壓，表面具疣狀突起，深褐色，腎形，長0.7~0.9公釐，寬0.6~0.8公釐。

",生態習性：分布於全台灣平地，以北部為多生長在庭園，耕地以及沙地。另分布於北半球溫暖地帶。,,,,,1,0,1,0,0,0,0,0,0,"分布區域：陽明山國家公園、玉山國家公園
",
1,石竹科,疏花繁縷,Stellaria aquatica (L.) Scop.,0,"疏花繁縷(Stellaria aquatica (L.) Scop.)
",,"科：石竹科 (Caryophyllaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：二年生草本。莖匍伏性，多少具腺毛，全體柔嫩，多汁，圓柱形；葉對生卵狀心形，無毛，長2～4公分，銳頭，有時具毛緣；莖上端之葉無柄。花腋生。花白色，徑約1.2公分；萼片5片，披針形，長4～5公釐，結果時稍膨大；花瓣5片，2深裂，略與花萼同長；蒴果卵圓形，開花後向下懸垂，較萼片為長，5裂，裂片再2裂。種子球形，徑約0.8公釐，表面具乳狀突起。

",生態習性：分布於台灣平地低海拔山地生長在潮濕之庭園、菜園等地。另分布於北半球溫暖地帶。,,,,,1,1,1,1,0,1,0,1,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、雪霸國家公園、金門國家公園、台江國家公園
",
